,slant_mean,slant_std,slant_entropy,space_mean,space_std,space_entropy,space1_std,space1_mean,space1_entropy,height_mean,height_std,height_entropy,height1_mean,height1_std,height1_entropy,height2_mean,height2_std,height2_entropy,area_mean,area_std,area_entropy,extent_mean,extent_std,extent_entropy,solidity_mean,solidity_std,solidity_entropy,target
a01-058.png,52.96551724137931,4.813649834840643,2.171847924341997,68.09615384615384,16.087811458206268,2.5364411593919267,29.54710504506816,48.750404239319465,3.0552101998026724,108.60582120644708,26.097529354746367,3.103392980886748,131.8421052631579,31.20435724954675,3.291129377693409,178.7,24.54044281045746,2.2575424759098897,39.17267539798465,5.363492142405594,2.98666021741649,0.2968763890455731,0.0691503229749248,1.534083662630891,0.4782568123547223,0.1018799011023925,1.9879252430763497,0
a01-058x.png,64.109375,11.114626044513374,3.123660380428193,54.48333333333333,18.18102643478145,2.7021968624699744,26.0897967183899,41.22508208239612,2.9743100725132,85.20107392356296,23.99445002481944,2.86537246495227,109.109375,31.01316111120205,3.209231096877311,176.7,16.117967889560052,2.114246535182279,18.26320720750641,3.276466180486196,2.658889536996705,0.1710703918954422,0.0392977028423616,0.5864842822057974,0.2706351048661471,0.0564085828180701,1.134810793718562,0
a01-063.png,54.96969696969697,5.163888882714375,2.2359026394608303,68.6923076923077,15.48142616857432,2.4181155951648616,40.10645216195179,56.43571885645822,3.511274052883172,107.30815221178194,28.07744608846195,3.3080119234216045,132.04918032786884,27.68110335472008,2.969564534693515,181.2,23.068978689525416,2.114246535182279,40.46162097898456,6.546289203020014,3.411963311380421,0.3217576007607626,0.0661436203329225,1.1434504712515716,0.5015916470522933,0.1134156222830549,2.1659652260710502,0
a01-063x.png,73.68478260869566,8.332661441092604,2.6892903866699056,53.2,22.573435715459883,2.890621084771552,27.74004698283631,44.22641032240633,3.178061393242973,70.27176774665195,37.60638997260032,3.3679142585127315,87.14141414141415,45.57910430795405,3.8460412986263175,199.7,44.954421362086286,2.789735285398626,11.480711729684913,3.1303997377576707,2.5871666291751443,0.1425666316620958,0.0476350311683933,0.9735849762101766,0.2059145323506905,0.0585226670633608,1.3617138152518196,1
a01-072u.png,100.10144927536231,12.93814148732258,3.28597645564836,76.8,25.788110955761507,3.120738619180584,28.82756533163253,61.09975168244274,3.2891594249645326,34.97446868595711,9.46353206546864,1.620127089645072,45.563380281690144,16.941267553526643,2.5196293229871283,178.0,6.0,0.8721805563568402,13.137928785921106,2.238842282971675,1.988381539169036,0.2986037922597712,0.085563031014532,1.5862869476135122,0.4192198007468859,0.1048244454383447,1.8140108188530373,0
a01-072x.png,93.8125,4.609348516873073,1.950713705933075,74.31372549019608,20.25667664909081,2.7346356169442565,30.3483664435849,67.09204012157079,3.071608328872012,41.25627680577283,18.535217565072003,2.583303585302732,65.56521739130434,34.460848720221016,3.201020574667558,197.625,80.6632107681598,2.375,13.540147658939176,3.9830212292668175,2.8168641879661718,0.2349914295909182,0.0879692894569915,1.6889222649255349,0.3405259714027881,0.1146836497649547,2.130305311531048,0
a01-077u.png,103.98387096774194,12.71206175440738,3.1765839790189783,81.86274509803921,24.403487060248803,3.11357864224388,42.507614651423225,79.2349935627009,3.719883694070077,38.949515199409504,14.600342841469669,2.4890020516667373,49.6031746031746,18.77987751412943,2.732845438336424,177.88888888888889,7.912718313646146,1.4005013899305592,13.259286024647562,1.7277383618063102,1.6660910800349165,0.2769875882568003,0.0828582653746419,1.4764600002125752,0.4032379448923874,0.1219033894370716,1.719279518304188,0
a01-082u.png,101.67692307692307,13.503398651744272,3.3779969251309527,83.06382978723404,23.851851487364307,3.0458803897559665,63.02929766156719,104.65029652743114,3.988153650424431,38.14631758236513,11.998138851949191,2.186226578408061,50.016666666666666,12.955683008711746,2.2443589072446675,180.6,5.440588203494177,1.021089678249862,13.143934100225623,1.803745067711984,1.823561936066148,0.2729000989592646,0.0765806974266724,1.4136650927281542,0.3648384576995596,0.0846467606372232,1.5357201069169866,0
a01-087.png,72.76785714285714,3.5856413623774253,1.656451924654229,66.67307692307692,18.4095722946245,2.7530499496723144,22.02959369652932,51.06972586777842,2.729276314561629,63.1495392734105,8.766565642621442,1.7418201294346782,80.94,11.581726986939383,1.983271326052661,200.44444444444449,60.716783328646265,2.1510444457265,18.890842668649285,1.963038293765358,1.8916166243399015,0.2298666962275509,0.0451633713005769,1.1180196721518292,0.3010880167875804,0.0519536995554823,1.111829910046351,1
a01-091u.png,101.86666666666666,12.246722917671578,3.1134933712829,82.82352941176471,21.37040823960942,2.677920159174058,34.72668090093671,73.1682754882277,3.529518431566708,38.6819502655651,8.592111482709711,1.44277550288747,51.22033898305085,8.874010418184083,1.6213345420825993,178.2,9.589345939924971,1.438757784965932,13.360913663319172,1.6127679334898457,1.6742006721466671,0.2692253919560715,0.0504600105027884,1.0992459189053154,0.3782329985314823,0.0598771978646646,1.095065626253337,0
a01-102u.png,103.73239436619718,14.604608327779816,3.1771804104078822,72.28070175438596,25.92550352145304,3.155065805594351,33.58097081293055,64.26968176677933,3.4050744473486594,35.9827303227534,8.972886119179718,1.551979916130223,46.8,13.530494658891287,2.251019310160933,178.44444444444446,6.105553028004734,0.7421888895299167,13.055675155917283,1.7008001328314737,1.7125537493937175,0.2882452899921366,0.0773099078171212,1.4224149016465764,0.4072860316224641,0.1011717900535822,1.7272038922746902,0
a01-107u.png,103.515625,13.32642134480878,3.3072533220967943,79.76595744680851,28.857841418188887,3.292402791631128,30.76580545517991,62.8440868526676,3.2587286504796307,35.006847899052474,10.925878511109955,1.808808049123402,44.625,14.530678752212506,2.1602130300262723,181.375,9.395097505766351,1.4056390622295665,12.445970032191372,2.1143402600211245,2.030787006561791,0.2698965890986343,0.0543022127025164,1.1226904530870208,0.3935717940300118,0.0874556273403985,1.6479416354825156,0
a01-113.png,71.19402985074628,2.332373117088664,1.1054541031604626,71.05882352941177,18.015420153907023,2.7575341051900546,27.70694663221888,66.04046899088559,3.0536950930769247,74.59349008736878,29.460117048607145,3.0818162058337566,89.87323943661971,30.104011981684007,2.7746422586128943,173.11111111111111,27.47018585869253,2.2893902788194485,16.093277738919106,2.3964152843575364,2.281756627043681,0.1921306825169965,0.0550853152332426,1.0646939411697098,0.2880055776632492,0.0689037994014167,1.5626004415984898,1
a01-117u.png,102.6842105263158,10.510909778736156,2.904966883608869,80.35714285714286,25.847373845206743,3.106102112146316,31.10696010862726,67.78082134264501,3.036028206043625,39.66558911035786,11.320888314700582,1.8553619024939725,50.0,11.292755013258445,2.072174964550153,179.54545454545453,7.062062536732968,1.3622432465396512,13.155088639020777,1.847866028573082,1.6076792707841645,0.2733785263938371,0.0620427526338338,1.4795252089918414,0.383542415061809,0.0755747415871346,1.5130917719461008,0
a01-122u.png,102.58108108108108,12.460756513362972,3.215589144683918,74.10169491525424,21.699562531913283,2.9422148141752853,28.133268417997822,61.234215202371054,3.134749196162236,37.43646778738281,10.603947746995471,1.7389109682234714,47.87671232876713,11.711070989101117,2.084688525290972,178.72727272727272,7.484529498784932,0.831540839762452,12.595572689300855,2.1676271462511645,1.886960243288829,0.2690787758666846,0.062359813756118,1.498335911294868,0.3892662438640063,0.0810532526150203,1.4314829935843782,0
a01-132.png,92.64516129032258,3.074855224462574,1.7121617512894056,70.35185185185185,22.175359538116144,3.049373612473295,53.144772734442405,87.64475093885684,3.813791053008484,41.42620199979586,17.9022054713486,2.2608487689520897,58.25714285714286,25.78354165758,2.902819134073539,176.58333333333334,15.036067748362049,1.4819252544607906,11.646836913238758,1.5165428403139922,1.449243110660857,0.2077620724410495,0.0784902376160501,1.1123737548763128,0.2833767496621926,0.1022113265804092,1.7363994807284333,1
a02-000.png,49.14754098360656,4.814037076054963,2.045685483891606,47.526315789473685,18.008872338872884,2.669670114490569,26.45450954529196,41.80165559032507,2.8948111785588435,53.94237154052922,11.596623725736878,2.164050166471048,69.23333333333333,13.463984881486198,2.179742094681304,173.0,19.61777619551061,2.375,11.450353728367626,2.287359695973328,1.9510095280038413,0.1699914511674589,0.0419696715413029,0.5454015261115919,0.2596185966237179,0.0561983218552942,1.068371891928626,1
a02-008.png,66.75,3.06752705321766,1.4006667354524167,44.91463414634146,20.808769973090204,2.715718855227525,23.996294663422304,37.56014183879298,3.0769645312157894,39.6978988096826,9.94354382282018,1.7618452011656447,48.23456790123457,12.25578382474861,2.215574524795205,170.0,33.04920573932148,2.0671680565972257,10.671621950723232,1.41659329651252,1.5240799712412985,0.2263365193763498,0.0589634158987402,1.1120725564597316,0.3167296189260664,0.0716238315401661,1.5459958660764983,1
a02-012.png,89.55813953488372,0.7564398124321207,0.360969379048225,87.12,16.250095384335438,2.436813036994551,33.80153675278141,74.01895596407932,3.4065118596100343,70.9233897225138,29.63276909778933,3.0729829688573616,85.14285714285714,35.67261060522891,3.170197520110906,194.6,57.65645381626125,2.789735285398626,13.202325708428472,1.896029797507064,1.8876647302638605,0.1752401523503112,0.0557641307776648,1.0708791691116262,0.2268148425548311,0.051914606518034,1.1243242243033071,1
a02-017.png,77.42307692307692,8.9557591136528,2.996784811389944,55.05769230769231,15.027428079167644,2.540525537407646,18.62708902922064,40.14306052729149,2.55321388729776,49.19357822709555,11.976175769743932,1.7985593013495298,67.13725490196079,10.584894171473776,1.8588643047046471,179.5,6.928203230275509,0.9056390622295664,10.764472181498878,1.8544669839127403,1.8348210916390453,0.162508533512713,0.0309357983579108,0.2854417242612786,0.2274530641769378,0.0459648083870013,0.5104164140851286,0
a02-020.png,72.14,12.37903065671945,3.348787138763143,55.58695652173913,13.882388102660588,2.3882006238587272,17.773269020744944,42.3003792677368,2.672341278419228,45.280786932433294,10.164386690656508,1.7245320474229902,64.30232558139535,10.978911886866484,1.8738124261113684,189.28571428571428,18.27306109836997,1.7270345757403085,10.352175917153778,1.5762822302102486,1.511580694271392,0.1634090430725961,0.0339886726803864,0.3415503730101662,0.2424726154801367,0.058609135362412,1.0403294087215722,0
a02-024.png,73.05660377358491,8.751097169680685,2.830002334659948,58.16666666666666,13.500514393492155,2.2387827631696435,22.236881153782303,48.98522928028094,2.752435238777593,49.03870720227452,13.099324148256812,2.243037980962975,70.77777777777777,13.443526139437092,2.305666200467234,181.875,8.854982455415385,1.4056390622295665,10.203326451372556,1.3514450219692633,1.6302656297233575,0.145552853978035,0.0214016415152717,0.1640310795472973,0.2150904093180139,0.0387877086115253,0.364357493597282,0
a02-027.png,74.95522388059702,8.351303117229527,2.76818760994897,55.11290322580645,12.407210232958429,2.2929260921085537,14.604821034977707,43.90991051131995,2.369822930220064,50.01633514715121,12.182706464517011,2.125025976086357,71.453125,10.211711547746294,1.9000288144898403,192.7,39.92785159927006,1.789735285398626,10.631899179075772,1.3222506350732437,1.4652237456151318,0.1522310899803719,0.0209823636258716,0.09375,0.2383479214828809,0.0429425136021474,0.5577233448881568,0
a02-032.png,70.51666666666667,12.220872400210316,3.2345833481824537,60.22916666666666,14.697278069046966,2.43168973278274,21.14852641259101,44.356273864669134,2.776122027644187,46.49914020593549,13.39474543175373,2.151429885116109,66.15517241379311,14.38246264958909,2.231662435984057,179.14285714285714,8.55235974119758,1.4413202900260225,10.106356843122352,1.7237745205499335,1.8568538218508752,0.1588505596448149,0.0260003097255711,0.1999346784744999,0.2461842040015049,0.0507576511464329,1.100025529281408,0
a02-037.png,71.54411764705883,5.872252357559666,2.4214955013247312,61.05882352941177,18.72783580422561,2.721490993315823,26.774188582033847,53.85711826491179,3.0916739686521977,59.69707780380658,21.36897445005821,2.78741425105694,71.6144578313253,23.52380559189627,2.830781299467689,179.0,13.638181696985855,1.706564975477196,14.4035932297803,2.031996456690283,1.7935179644746713,0.2156567964142759,0.0656249590313714,1.0624821013612422,0.3043588020383407,0.082204044884103,1.5180559379463456,0
a02-046.png,108.42424242424242,3.931460543085298,1.8345117940935125,60.67741935483871,16.772456485741053,2.471677550477053,20.30599644113102,40.2060256716539,2.875412312269881,51.18313085023844,21.091479892008664,2.454584194349401,58.28813559322034,12.024058999733498,1.7767168806581974,178.5,14.01020036565196,2.125,9.558554281692007,1.4795077289188328,1.5585154913881678,0.1513597740280182,0.0362270995967394,0.2781832613875978,0.2277302377555461,0.0480521340854742,1.0992357718429266,1
a02-053.png,90.15254237288136,0.4039449250106097,0.0997058143959634,68.28070175438596,9.698533775900232,1.797998489323021,16.018745074884126,65.71473870841787,2.503390788166678,49.55844317793899,7.241349909980452,1.306665682917601,60.81967213114754,12.222672022430768,1.8171001670086764,197.875,54.90364937129147,2.125,14.373986360348352,1.701032845824325,1.525179009368346,0.2371921232231628,0.0600133274068298,1.1192573718412806,0.3021500399685204,0.0686021605418338,1.140409899792706,1
a02-057.png,89.05797101449275,2.07737332735087,0.8929064069499311,49.68253968253968,21.968104871500653,2.8690025001613284,26.085206253749668,45.81125520519413,3.122874118037728,74.44277413138718,28.19203982330909,2.7425586297956754,87.23287671232876,28.122296788420982,3.1618030677183886,181.5555555555556,52.51692848765794,2.0671680565972257,16.531656701955676,2.6549868333054394,2.085077504235185,0.1960402903368882,0.0487934325253427,1.0648225475281934,0.2436692355028406,0.0484981523036245,1.0814238352253298,1
a02-062.png,78.55932203389831,3.613867764366603,1.9151822864545047,32.735849056603776,13.6867253459035,2.374036743042245,17.828391534473063,24.68246652102558,2.464796120931233,83.13178006801013,21.76717031932619,2.353570497262007,91.36666666666666,23.42574557096434,2.926555485902673,203.1428571428572,70.74467841335857,1.8348756474779464,16.25712345637589,1.6631909899250197,1.8742030342961749,0.1783004029994636,0.0359726015554371,0.3693103197699333,0.2344605506818835,0.0386476435727533,0.4884231770742461,1
a02-072.png,87.49382716049382,2.8507025635672645,0.9188624009802818,57.578125,12.477235129802397,2.2252434153501137,19.851640347327912,52.012099741575454,2.7589215499681643,54.74035973783918,15.675118489719685,1.9776270046711983,65.19753086419753,18.75338307131323,2.691353054170877,203.0,64.95273006469507,2.125,15.02356464181998,2.143487030250064,1.6939240872663968,0.2401632002633331,0.0681199775788215,1.1107788579035147,0.3024823809418112,0.074494401073192,1.62890401004142,1
a02-124.png,73.2,10.969568294669967,2.875521301391248,81.3125,24.364981915651,2.889819142645924,25.14989668488868,63.59494400810656,2.9652418304295045,46.47345728558619,20.229556739265387,2.4088555561965834,66.5,30.894344568477084,3.260680012508296,181.0,29.448259710889538,1.723308333814104,11.069384373524237,1.8147675600987536,1.5091553909100297,0.1946233997148796,0.0770153139730256,1.1408161620910504,0.2768170532097759,0.0914548457804477,1.5569953916649877,0
a03-009.png,45.46153846153846,0.9699630933014226,0.2703537741239105,65.25,13.463447666809682,2.140957463966957,27.959110794652343,40.43467592806468,3.1353633390481943,58.60339735837013,16.066476846493522,2.4220585985156844,72.07936507936508,21.05118598423632,2.714169779574409,178.125,14.710904604602474,2.125,15.739258061023856,2.578391166052033,2.122237932347117,0.2272005873397747,0.0553514911239091,1.1185498334636153,0.3801331334441947,0.0782381167511617,1.6089468641253155,1
a03-047.png,76.225,6.566915181422705,2.372383808420969,70.81428571428572,22.083149915808693,3.0132608940011085,22.84387733304511,60.59754601539342,3.059434946476335,50.58455537637974,22.879562749755767,2.493583187467212,64.43373493975903,26.24040514080984,2.9479643197335195,179.72727272727272,14.595142404861347,1.9854026076554097,11.79771784909838,1.5504801441942837,1.4159474716514733,0.2105243487166916,0.0812581733981371,1.4995945191522444,0.286120795913827,0.086686189277999,1.5418459973773897,0
a03-050.png,103.88333333333334,11.561562274287253,3.1439876634627875,87.68085106382979,25.55436955847296,3.026803858857248,46.27216068642352,87.01769744559577,3.6398669178259406,34.83431642630791,11.791973619855789,1.918154419868039,44.8,15.327317660525818,2.410398245966103,186.11111111111111,22.45241882539855,1.3055288374557432,11.374626923572198,1.7929688370121384,1.8977023972799376,0.2629445005901892,0.0658680188849685,1.1481508405277985,0.3768657895900691,0.0925053929650555,1.8380800531365025,0
a03-054.png,107.13235294117646,4.702641347172714,2.146615588691405,61.82539682539682,16.019372877307408,2.470063258539553,20.14197268618456,43.02351624195353,2.7935370633690195,68.99985109854634,24.15019424014842,2.4562146023686227,84.76811594202898,27.11229729414805,2.9610613897180027,184.9090909090909,54.415906765309984,2.7813014714884523,23.23533706249684,3.2343951908185717,2.4944913238524142,0.2794128585225109,0.0703608079150988,1.1094182880797845,0.4134156346539739,0.0927357955695305,1.8584954409556853,1
a03-059.png,93.58959537572254,6.490482704100902,2.508604450303747,36.51282051282051,24.469365247886,2.53186169847831,15.932760409272486,18.62067364532157,2.179661835562356,56.63535045154957,20.28171996091137,2.8773612289253303,68.24064171122994,26.99219248603529,3.2091426013678603,174.33333333333334,23.317310515944364,2.0566416671474377,13.779389487538776,3.789935251591421,2.9373190999142045,0.2137311424169849,0.061492524527387,1.0769949084702928,0.3428430690811881,0.1397149863759448,2.306599359782373,1
a03-066.png,96.10169491525424,5.041169205429505,1.957663570192243,37.72727272727273,13.217694126303911,2.326443337908919,12.566573501635752,27.18172393547632,2.269321460637641,59.75933431018314,9.097054288189105,1.719945671725964,75.20967741935483,20.28914940964528,2.832234248987279,180.25,13.10125402939952,1.7806390622295665,19.3187168857962,2.386795506529916,1.9858559127632291,0.2612741130923621,0.056324949976304,1.0947254928803274,0.3436967920737767,0.0683879936137363,1.5226539008333908,1
a03-071.png,106.56,13.623743978804065,3.3863369494089737,65.36065573770492,25.24180294597536,3.0239499409106885,33.11213811354472,59.42281042323567,3.356989322813273,30.650225979708424,9.645633955786302,1.7134597946496744,40.14102564102564,14.66963055044407,2.471674297740285,181.0,6.928203230275509,0.9994302261042468,11.207640864649807,1.549974527991198,1.3747180160885843,0.2981928902955238,0.0937344938235924,1.4684893862532244,0.4467162506796758,0.15506960410723,2.23533827727391,0
a03-073.png,101.8875,9.762163886659556,2.8588522320578367,71.0,19.99594553497878,2.9317497248022297,25.866136262563423,60.78170513265817,3.152014541158036,32.950415399149826,8.618731038365386,1.5995371901790518,43.95061728395062,10.663079529435167,1.916769336123073,177.16666666666666,6.780095646058171,0.2987468750600963,11.032672786987042,1.2293580530393695,1.2854816188606004,0.2634740549769097,0.0497976957412677,1.0727497425109986,0.3747215097826458,0.0686168525779843,1.567452872832753,0
a03-080.png,104.6268656716418,13.824956690327046,3.12295136040674,78.14035087719299,25.286733638856944,2.948104503175786,32.41433227949111,67.49935685782398,3.402017877819773,33.289026965882854,8.005826151114123,1.4189662308727118,43.64179104477612,11.269694525700611,1.8499456786553767,182.0,10.402991022884825,1.2387577849659324,10.9557471562943,1.4797722121418673,1.552114614133076,0.2680335096595959,0.0641097012856968,1.0968857178818936,0.3841752197081917,0.0917609604667315,1.625128435526226,0
a03-089.png,104.0,9.334077351297235,2.625,96.8125,30.820485780564848,2.75,36.63129661936261,83.46127490426052,2.8922589598767163,39.614496684261546,7.596570554394849,0.9533149484065973,52.78947368421053,10.081661033613257,2.042695304609542,177.0,11.916375287812984,1.0,11.913384757941712,1.4386515782793632,1.291439228490457,0.2414707454244541,0.0602482955743563,0.6422898771638283,0.363004909384687,0.0746796601652853,1.6216426730305953,0
a04-015.png,76.39189189189189,3.900164818303742,1.8381388730198915,41.86486486486486,16.504155352536447,2.5454232608021665,18.777915177096183,32.855442334627185,2.765595783693227,58.85421848097547,21.588445582646475,2.621906338334352,71.71764705882353,22.697816305801386,3.028480491612942,195.5,46.13953990729798,2.0306390622295662,15.83497753053897,2.4502740318054355,2.290587379576753,0.2365663959130213,0.0616558606076214,1.0972010418775255,0.311499331759875,0.0576009580425926,1.064478079962623,1
a04-019.png,76.8953488372093,3.970908951558625,1.9613817112224603,37.875,14.015504807176942,2.191982218087894,16.040682087857828,33.29262659461226,2.459260797367057,59.98127289566275,18.07709988780424,2.3818938956787203,73.9090909090909,20.7099209666836,2.7034609147389608,192.625,36.89729955275472,1.7806390622295665,16.46254860001122,1.981921015190348,1.7353913845596898,0.2421968719597162,0.0601913539115081,1.0913366036345606,0.3391967940795127,0.0775134212123212,1.582524146742712,1
a04-023.png,75.88571428571429,4.1970835355138725,1.955147286427671,45.45588235294117,14.501961148845687,2.394147069396534,16.355868544926757,33.93964823268475,2.444280296642945,68.54172886684985,18.256684265604022,2.52218871057834,83.43835616438356,18.99890862140912,2.5637359162523103,195.8571428571429,49.099995150809576,1.8348756474779464,17.636640291151114,2.4034080292396887,2.183795134068149,0.2146157541414525,0.0404544874667981,0.4558672339942099,0.3078896942602682,0.0536206408850105,1.1093232124766843,1
a04-027.png,75.50769230769231,3.5911132918018907,1.6679884254674335,39.63333333333333,11.159400621100678,2.243257094044115,17.43793324334159,33.74013807618063,2.544726571503491,59.15848729901629,16.296667622329768,2.2894059744461908,72.95588235294117,17.76267883838389,2.4678010613556483,206.5,64.36070229573323,1.8208020839342969,16.30059363542991,2.07819445595282,1.930739256689982,0.2286567647837529,0.0537802539357379,1.0979997018548842,0.3228770668419696,0.0737930906306009,1.5767034927691852,1
a04-054.png,75.45454545454545,4.288751383532516,2.05317580839238,65.5576923076923,16.381759863122696,2.565192514189757,19.210343834428933,53.84532372144786,2.8903885858082283,66.38960631257373,27.065568750909417,2.785667924028828,83.13793103448276,27.520806095264994,2.82255806846672,183.8571428571429,22.519832529192065,1.8348756474779464,15.642487002373848,3.781644232088036,2.6061073389088696,0.1921438331113753,0.0510574886142417,1.038595020222608,0.2783554217463739,0.0549392634189067,1.1403937424654398,0
a04-066.png,77.36,9.072507922289184,2.587935499508515,83.0,28.754583755577507,3.1979253624915525,32.49792097268154,62.96600096922425,3.2727982711079373,73.33419434842469,27.28537182884736,3.075432234168821,102.1132075471698,29.905297301527924,3.208897635793785,172.44444444444446,19.48147267990225,1.5388472230235068,13.208192098717634,3.0713716245027127,2.4699935765503334,0.1390464220856276,0.0356228805613865,0.4940562357693363,0.2229122233240197,0.0503025587201742,1.1236116798526994,0
a04-069.png,80.16666666666667,7.857409807874914,2.7244065285783394,84.36170212765957,23.032285879769777,3.02788782342837,38.04773977047593,70.94334465564116,3.5568652636149487,68.58321175147465,24.50977886512005,2.7747222519975883,95.52459016393442,29.959867449955777,3.3348295053911743,179.33333333333334,25.57831112485733,1.7610694452457292,13.020944305397991,4.07871517624187,2.659951373793441,0.1455921961791756,0.0450624792671296,0.432320503724251,0.2280097240072867,0.0665449817183616,1.134042272849078,0
a04-072.png,84.21739130434783,7.740107412686491,2.496312469008882,90.12280701754386,25.815179932118816,2.953804402895508,39.6819254438436,84.51770072877892,3.569846800051976,60.81666709477744,26.33820483215797,3.016174571822167,86.95833333333333,36.68652397906712,3.5642428426227606,183.0,22.06354459283457,2.530857153109955,11.080646907207507,3.3128093005489334,2.389352448477017,0.1307899279216966,0.0408477699680315,0.4403824500054061,0.2114896862969389,0.0659585386599893,1.1198538829719231,0
